Image Path,Label
house_plant_species\African Violet (Saintpaulia ionantha)\57.JPG,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\58.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\59.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\6.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\60.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\61.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\62.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\63.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\64.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\65.JPG,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\66.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\67.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\68.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\69.JPG,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\7.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\70.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\71.png,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\72.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\73.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\74.JPG,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\75.png,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\76.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\77.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\78.png,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\79.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\8.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\80.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\81.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\82.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\83.JPG,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\84.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\85.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\86.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\87.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\88.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\89.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\9.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\90.jpeg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\91.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\92.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\93.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\94.jpeg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\95.jpeg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\96.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\97.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\98.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\African Violet (Saintpaulia ionantha)\99.jpg,African Violet (Saintpaulia ionantha)
house_plant_species\Aloe Vera\1.jpg,Aloe Vera
house_plant_species\Aloe Vera\10.jpg,Aloe Vera
house_plant_species\Aloe Vera\100.JPG,Aloe Vera
house_plant_species\Aloe Vera\101.jpg,Aloe Vera
house_plant_species\Aloe Vera\102.jpg,Aloe Vera
house_plant_species\Aloe Vera\103.jpg,Aloe Vera
house_plant_species\Aloe Vera\104.jpg,Aloe Vera
house_plant_species\Aloe Vera\105.png,Aloe Vera
house_plant_species\Aloe Vera\106.jpg,Aloe Vera
house_plant_species\Aloe Vera\107.jpg,Aloe Vera
house_plant_species\Aloe Vera\108.jpg,Aloe Vera
house_plant_species\Aloe Vera\11.png,Aloe Vera
house_plant_species\Aloe Vera\110.jpg,Aloe Vera
house_plant_species\Aloe Vera\111.jpg,Aloe Vera
house_plant_species\Aloe Vera\112.jpg,Aloe Vera
house_plant_species\Aloe Vera\113.jpg,Aloe Vera
house_plant_species\Aloe Vera\114.jpg,Aloe Vera
house_plant_species\Aloe Vera\115.jpg,Aloe Vera
house_plant_species\Aloe Vera\116.png,Aloe Vera
house_plant_species\Aloe Vera\117.jpg,Aloe Vera
house_plant_species\Aloe Vera\118.jpg,Aloe Vera
house_plant_species\Aloe Vera\119.jpg,Aloe Vera
house_plant_species\Aloe Vera\12.jpg,Aloe Vera
house_plant_species\Aloe Vera\120.jpg,Aloe Vera
house_plant_species\Aloe Vera\121.jpg,Aloe Vera
house_plant_species\Aloe Vera\122.jpg,Aloe Vera
house_plant_species\Aloe Vera\123.jpg,Aloe Vera
house_plant_species\Aloe Vera\124.jpg,Aloe Vera
house_plant_species\Aloe Vera\125.jpg,Aloe Vera
house_plant_species\Aloe Vera\126.jpg,Aloe Vera
house_plant_species\Aloe Vera\127.png,Aloe Vera
house_plant_species\Aloe Vera\128.jpg,Aloe Vera
house_plant_species\Aloe Vera\129.jpg,Aloe Vera
house_plant_species\Aloe Vera\13.jpg,Aloe Vera
house_plant_species\Aloe Vera\130.jpg,Aloe Vera
house_plant_species\Aloe Vera\131.jpg,Aloe Vera
house_plant_species\Aloe Vera\133.jpg,Aloe Vera
house_plant_species\Aloe Vera\134.jpg,Aloe Vera
house_plant_species\Aloe Vera\135.jpg,Aloe Vera
house_plant_species\Aloe Vera\136.jpg,Aloe Vera
house_plant_species\Aloe Vera\137.jpg,Aloe Vera
house_plant_species\Aloe Vera\138.jpeg,Aloe Vera
house_plant_species\Aloe Vera\139.png,Aloe Vera
house_plant_species\Aloe Vera\14.png,Aloe Vera
house_plant_species\Aloe Vera\140.jpg,Aloe Vera
house_plant_species\Aloe Vera\141.jpeg,Aloe Vera
house_plant_species\Aloe Vera\142.jpg,Aloe Vera
house_plant_species\Aloe Vera\143.jpg,Aloe Vera
house_plant_species\Aloe Vera\145.jpeg,Aloe Vera
house_plant_species\Aloe Vera\146.jpg,Aloe Vera
house_plant_species\Aloe Vera\147.jpg,Aloe Vera
house_plant_species\Aloe Vera\148.jpg,Aloe Vera
house_plant_species\Aloe Vera\149.jpeg,Aloe Vera
house_plant_species\Aloe Vera\15.jpg,Aloe Vera
house_plant_species\Aloe Vera\150.jpg,Aloe Vera
house_plant_species\Aloe Vera\151.jpg,Aloe Vera
house_plant_species\Aloe Vera\152.jpg,Aloe Vera
house_plant_species\Aloe Vera\153.jpg,Aloe Vera
house_plant_species\Aloe Vera\154.jpg,Aloe Vera
house_plant_species\Aloe Vera\155.jpg,Aloe Vera
house_plant_species\Aloe Vera\156.jpg,Aloe Vera
house_plant_species\Aloe Vera\157.jpg,Aloe Vera
house_plant_species\Aloe Vera\158.jpg,Aloe Vera
house_plant_species\Aloe Vera\159.jpg,Aloe Vera
house_plant_species\Aloe Vera\16.jpg,Aloe Vera
house_plant_species\Aloe Vera\160.jpg,Aloe Vera
house_plant_species\Aloe Vera\161.jpg,Aloe Vera
house_plant_species\Aloe Vera\162.jpg,Aloe Vera
house_plant_species\Aloe Vera\163.jpg,Aloe Vera
house_plant_species\Aloe Vera\164.jpg,Aloe Vera
house_plant_species\Aloe Vera\165.jpg,Aloe Vera
house_plant_species\Aloe Vera\166.jpg,Aloe Vera
house_plant_species\Aloe Vera\167.jpg,Aloe Vera
house_plant_species\Aloe Vera\168.jpg,Aloe Vera
house_plant_species\Aloe Vera\169.jpg,Aloe Vera
house_plant_species\Aloe Vera\17.png,Aloe Vera
house_plant_species\Aloe Vera\170.jpg,Aloe Vera
house_plant_species\Aloe Vera\171.jpg,Aloe Vera
house_plant_species\Aloe Vera\172.jpg,Aloe Vera
house_plant_species\Aloe Vera\173.jpg,Aloe Vera
house_plant_species\Aloe Vera\174.jpg,Aloe Vera
house_plant_species\Aloe Vera\175.jpeg,Aloe Vera
house_plant_species\Aloe Vera\176.jpg,Aloe Vera
house_plant_species\Aloe Vera\177.JPG,Aloe Vera
house_plant_species\Aloe Vera\178.jpg,Aloe Vera
house_plant_species\Aloe Vera\179.jpg,Aloe Vera
house_plant_species\Aloe Vera\18.jpg,Aloe Vera
house_plant_species\Aloe Vera\180.jpg,Aloe Vera
house_plant_species\Aloe Vera\181.jpg,Aloe Vera
house_plant_species\Aloe Vera\182.jpg,Aloe Vera
house_plant_species\Aloe Vera\183.jpg,Aloe Vera
house_plant_species\Aloe Vera\184.jpg,Aloe Vera
house_plant_species\Aloe Vera\186.jpg,Aloe Vera
house_plant_species\Aloe Vera\188.jpg,Aloe Vera
house_plant_species\Aloe Vera\189.jpg,Aloe Vera
house_plant_species\Aloe Vera\19.jpg,Aloe Vera
house_plant_species\Aloe Vera\190.jpg,Aloe Vera
house_plant_species\Aloe Vera\191.jpg,Aloe Vera
house_plant_species\Aloe Vera\192.jpg,Aloe Vera
house_plant_species\Aloe Vera\193.jpg,Aloe Vera
house_plant_species\Aloe Vera\194.jpg,Aloe Vera
house_plant_species\Aloe Vera\195.jpg,Aloe Vera
house_plant_species\Aloe Vera\196.jpg,Aloe Vera
house_plant_species\Aloe Vera\197.jpg,Aloe Vera
house_plant_species\Aloe Vera\198.jpg,Aloe Vera
house_plant_species\Aloe Vera\199.jpg,Aloe Vera
house_plant_species\Aloe Vera\2.jpg,Aloe Vera
house_plant_species\Aloe Vera\20.jpg,Aloe Vera
house_plant_species\Aloe Vera\200.jpg,Aloe Vera
house_plant_species\Aloe Vera\201.jpg,Aloe Vera
house_plant_species\Aloe Vera\202.jpg,Aloe Vera
house_plant_species\Aloe Vera\203.jpg,Aloe Vera
house_plant_species\Aloe Vera\204.jpg,Aloe Vera
house_plant_species\Aloe Vera\205.jpg,Aloe Vera
house_plant_species\Aloe Vera\206.jpg,Aloe Vera
house_plant_species\Aloe Vera\207.jpg,Aloe Vera
house_plant_species\Aloe Vera\208.jpg,Aloe Vera
house_plant_species\Aloe Vera\209.jpg,Aloe Vera
house_plant_species\Aloe Vera\21.jpeg,Aloe Vera
house_plant_species\Aloe Vera\210.jpg,Aloe Vera
house_plant_species\Aloe Vera\211.jpg,Aloe Vera
house_plant_species\Aloe Vera\212.jpg,Aloe Vera
house_plant_species\Aloe Vera\213.jpg,Aloe Vera
house_plant_species\Aloe Vera\214.jpg,Aloe Vera
house_plant_species\Aloe Vera\215.jpg,Aloe Vera
house_plant_species\Aloe Vera\216.JPG,Aloe Vera
house_plant_species\Aloe Vera\217.jpg,Aloe Vera
house_plant_species\Aloe Vera\218.jpg,Aloe Vera
house_plant_species\Aloe Vera\219.jpeg,Aloe Vera
house_plant_species\Aloe Vera\22.jpg,Aloe Vera
house_plant_species\Aloe Vera\220.jpg,Aloe Vera
house_plant_species\Aloe Vera\221.jpg,Aloe Vera
house_plant_species\Aloe Vera\222.jpg,Aloe Vera
house_plant_species\Aloe Vera\223.jpg,Aloe Vera
house_plant_species\Aloe Vera\224.jpg,Aloe Vera
house_plant_species\Aloe Vera\225.jpg,Aloe Vera
house_plant_species\Aloe Vera\226.jpg,Aloe Vera
house_plant_species\Aloe Vera\227.jpg,Aloe Vera
house_plant_species\Aloe Vera\228.jpg,Aloe Vera
house_plant_species\Aloe Vera\229.jpg,Aloe Vera
house_plant_species\Aloe Vera\23.jpg,Aloe Vera
house_plant_species\Aloe Vera\230.jpg,Aloe Vera
house_plant_species\Aloe Vera\231.jpg,Aloe Vera
house_plant_species\Aloe Vera\232.png,Aloe Vera
house_plant_species\Aloe Vera\233.jpg,Aloe Vera
house_plant_species\Aloe Vera\234.jpeg,Aloe Vera
house_plant_species\Aloe Vera\235.jpg,Aloe Vera
house_plant_species\Aloe Vera\236.jpeg,Aloe Vera
house_plant_species\Aloe Vera\237.jpg,Aloe Vera
house_plant_species\Aloe Vera\238.jpg,Aloe Vera
house_plant_species\Aloe Vera\239.jpg,Aloe Vera
house_plant_species\Aloe Vera\24.jpg,Aloe Vera
house_plant_species\Aloe Vera\240.jpg,Aloe Vera
house_plant_species\Aloe Vera\241.jpeg,Aloe Vera
house_plant_species\Aloe Vera\242.jpg,Aloe Vera
house_plant_species\Aloe Vera\243.jpg,Aloe Vera
house_plant_species\Aloe Vera\244.jpeg,Aloe Vera
house_plant_species\Aloe Vera\245.jpg,Aloe Vera
house_plant_species\Aloe Vera\246.jpg,Aloe Vera
house_plant_species\Aloe Vera\247.jpg,Aloe Vera
house_plant_species\Aloe Vera\248.jpg,Aloe Vera
house_plant_species\Aloe Vera\249.jpg,Aloe Vera
house_plant_species\Aloe Vera\25.jpg,Aloe Vera
house_plant_species\Aloe Vera\250.jpg,Aloe Vera
house_plant_species\Aloe Vera\251.jpg,Aloe Vera
house_plant_species\Aloe Vera\252.jpg,Aloe Vera
house_plant_species\Aloe Vera\26.jpg,Aloe Vera
house_plant_species\Aloe Vera\27.jpg,Aloe Vera
house_plant_species\Aloe Vera\28.jpg,Aloe Vera
house_plant_species\Aloe Vera\29.png,Aloe Vera
house_plant_species\Aloe Vera\3.jpg,Aloe Vera
house_plant_species\Aloe Vera\30.jpg,Aloe Vera
house_plant_species\Aloe Vera\31.jpeg,Aloe Vera
house_plant_species\Aloe Vera\32.jpg,Aloe Vera
house_plant_species\Aloe Vera\34.jpg,Aloe Vera
house_plant_species\Aloe Vera\35.jpg,Aloe Vera
house_plant_species\Aloe Vera\36.jpg,Aloe Vera
house_plant_species\Aloe Vera\37.jpg,Aloe Vera
house_plant_species\Aloe Vera\38.jpg,Aloe Vera
house_plant_species\Aloe Vera\39.jpg,Aloe Vera
house_plant_species\Aloe Vera\4.jpg,Aloe Vera
house_plant_species\Aloe Vera\40.jpg,Aloe Vera
house_plant_species\Aloe Vera\41.jpg,Aloe Vera
house_plant_species\Aloe Vera\43.jpg,Aloe Vera
house_plant_species\Aloe Vera\44.jpg,Aloe Vera
house_plant_species\Aloe Vera\45.jpg,Aloe Vera
house_plant_species\Aloe Vera\46.jpg,Aloe Vera
house_plant_species\Aloe Vera\47.jpg,Aloe Vera
house_plant_species\Aloe Vera\48.jpg,Aloe Vera
house_plant_species\Aloe Vera\49.jpg,Aloe Vera
house_plant_species\Aloe Vera\5.jpg,Aloe Vera
house_plant_species\Aloe Vera\50.jpg,Aloe Vera
house_plant_species\Aloe Vera\51.jpg,Aloe Vera
house_plant_species\Aloe Vera\52.jpg,Aloe Vera
house_plant_species\Aloe Vera\53.jpg,Aloe Vera
house_plant_species\Aloe Vera\54.jpg,Aloe Vera
house_plant_species\Aloe Vera\55.jpg,Aloe Vera
house_plant_species\Aloe Vera\56.jpg,Aloe Vera
house_plant_species\Aloe Vera\57.jpg,Aloe Vera
house_plant_species\Aloe Vera\58.jpg,Aloe Vera
house_plant_species\Aloe Vera\59.jpg,Aloe Vera
house_plant_species\Aloe Vera\6.jpg,Aloe Vera
house_plant_species\Aloe Vera\60.jpg,Aloe Vera
house_plant_species\Aloe Vera\61.jpg,Aloe Vera
house_plant_species\Aloe Vera\62.jpg,Aloe Vera
house_plant_species\Aloe Vera\63.jpg,Aloe Vera
house_plant_species\Aloe Vera\64.jpg,Aloe Vera
house_plant_species\Aloe Vera\65.jpg,Aloe Vera
house_plant_species\Aloe Vera\66.jpg,Aloe Vera
house_plant_species\Aloe Vera\67.jpg,Aloe Vera
